x1,x2,y1
0.591836734693877,-0.591836734693878,10.716847
0.63265306122449,-0.591836734693878,11.645127
0.673469387755102,-0.591836734693878,12.63347
0.714285714285714,-0.591836734693878,13.717029
0.755102040816326,-0.591836734693878,14.868569
0.795918367346939,-0.591836734693878,16.12732
0.836734693877551,-0.591836734693878,17.522236
0.877551020408163,-0.591836734693878,19.00662
0.918367346938775,-0.591836734693878,20.65622
0.959183673469388,-0.591836734693878,22.40262
1.0,-0.591836734693878,24.31544
-1.0,-0.551020408163265,0.6336367
-0.959183673469388,-0.551020408163265,0.68472713
-0.918367346938775,-0.551020408163265,0.7247299
-0.877551020408163,-0.551020408163265,0.732167
-0.836734693877551,-0.551020408163265,0.7999121
-0.795918367346939,-0.551020408163265,0.85480714
-0.755102040816326,-0.551020408163265,0.86940205
-0.714285714285714,-0.551020408163265,0.94413036
-0.673469387755102,-0.551020408163265,1.0021487
-0.63265306122449,-0.551020408163265,1.0812405
-0.591836734693878,-0.551020408163265,1.1763362
-0.551020408163265,-0.551020408163265,1.2671862
-0.510204081632653,-0.551020408163265,1.3355381
-0.469387755102041,-0.551020408163265,1.4348449
-0.428571428571429,-0.551020408163265,1.5412438
-0.387755102040816,-0.551020408163265,1.6548902
-0.346938775510204,-0.551020408163265,1.7888997
-0.306122448979592,-0.551020408163265,1.9214997
-0.26530612244898,-0.551020408163265,2.0833747
-0.224489795918367,-0.551020408163265,2.2513378
-0.183673469387755,-0.551020408163265,2.4374127
-0.142857142857143,-0.551020408163265,2.6228046
-0.102040816326531,-0.551020408163265,2.8421733
-0.061224489795919,-0.551020408163265,3.0638258
-0.020408163265306,-0.551020408163265,3.3215322
0.020408163265306,-0.551020408163265,3.604916
0.061224489795918,-0.551020408163265,3.8903592
0.102040816326531,-0.551020408163265,4.212811
0.142857142857143,-0.551020408163265,4.5798826
0.183673469387755,-0.551020408163265,4.9547005
0.224489795918367,-0.551020408163265,5.3624997
0.265306122448979,-0.551020408163265,5.8317895
0.306122448979592,-0.551020408163265,6.3232074
0.346938775510204,-0.551020408163265,6.8851943
0.387755102040816,-0.551020408163265,7.44043
0.428571428571428,-0.551020408163265,8.064319
0.469387755102041,-0.551020408163265,8.770872
0.510204081632653,-0.551020408163265,9.509069
0.551020408163265,-0.551020408163265,10.314825
0.591836734693877,-0.551020408163265,11.194035
0.63265306122449,-0.551020408163265,12.138462
0.673469387755102,-0.551020408163265,13.176638
0.714285714285714,-0.551020408163265,14.311128
0.755102040816326,-0.551020408163265,15.531914
0.795918367346939,-0.551020408163265,16.863487
0.836734693877551,-0.551020408163265,18.292591
0.877551020408163,-0.551020408163265,19.846275
0.918367346938775,-0.551020408163265,21.55299
0.959183673469388,-0.551020408163265,23.39712
1.0,-0.551020408163265,25.374165
-1.0,-0.510204081632653,0.6253019
-0.959183673469388,-0.510204081632653,0.6443661
-0.918367346938775,-0.510204081632653,0.6972091
-0.877551020408163,-0.510204081632653,0.743741
-0.836734693877551,-0.510204081632653,0.7932669
-0.795918367346939,-0.510204081632653,0.8405447
-0.755102040816326,-0.510204081632653,0.9135913
-0.714285714285714,-0.510204081632653,0.96441287
-0.673469387755102,-0.510204081632653,1.0074154
-0.63265306122449,-0.510204081632653,1.1236639
-0.591836734693878,-0.510204081632653,1.1722307
-0.551020408163265,-0.510204081632653,1.2764786
-0.510204081632653,-0.510204081632653,1.3617766
-0.469387755102041,-0.510204081632653,1.4480186
-0.428571428571429,-0.510204081632653,1.5985565
-0.387755102040816,-0.510204081632653,1.7124429
