x1,y1,y2,d1y1dx1,d1y2dx1,d2y1dx1,d2y2dx1
0.819212808539025,-1.92368055489712,-4.04933864109644,2.11206153547733,4.86007534573158,6.17499672729575,12.6788838289171
0.824549699799866,-1.91232096615222,-4.02322081325054,2.1449079880929,4.92750011930435,6.13412066034886,12.5883591132577
0.829886591060707,-1.90078666416528,-3.99674444133009,2.1775348404994,4.99443872213649,6.0927022184949,12.4966926829674
0.835223482321547,-1.88907882862368,-3.96991213619659,2.20993920886489,5.06088508254911,6.0507454437695,12.4038926221177
0.840560373582388,-1.87719865454769,-3.94272654099984,2.24211823106092,5.12683317227026,6.008254427452,12.309967113267
0.845897264843228,-1.86514735217397,-3.9151903309449,2.27406906692436,5.19227700695865,5.96523330971583,12.2149244367624
0.851234156104069,-1.85292614683761,-3.88730621305619,2.30578889851742,5.25721064672369,5.92168627927476,12.1187729700313
0.85657104736491,-1.84053627885287,-3.85907692593893,2.33727493038577,5.32162819664167,5.87761757302499,12.0215211868662
0.86190793862575,-1.82797900339246,-3.8305052395378,2.36852438981469,5.38552380726811,5.83303147568313,11.9231776567002
0.867244829886591,-1.81525559036552,-3.80159395489279,2.39953452708332,5.44889167514628,5.78793231942007,11.8237510438751
0.872581721147431,-1.80236732429425,-3.77234590389252,2.43030261571693,5.51172604331167,5.7423244834908,11.723250106901
0.877918612408272,-1.78931550418914,-3.7427639490247,2.46082595273722,5.57402120179266,5.69621239386026,11.6216836977077
0.883255503669113,-1.77610144342295,-3.71285098312403,2.49110185891057,5.63577148810698,5.6496005228251,11.5190607608884
0.888592394929953,-1.7627264696033,-3.68260992911746,2.52112767899432,5.69697128775425,5.60249338863161,11.4153903329359
0.893929286190794,-1.74919192444398,-3.65204373976677,2.55090078198095,5.75761503470442,5.55489555508957,11.3106815414695
0.899266177451634,-1.73549916363499,-3.62115539740866,2.5804185613402,5.81769721188195,5.50681163118233,11.2049436044562
0.904603068712475,-1.72164955671124,-3.58994791369212,2.60967843525915,5.87721235164595,5.45824627067301,11.098185829422
0.909939959973316,-1.70764448691999,-3.55842432931339,2.6386778468801,5.93615503626598,5.40920417170679,10.9904176126573
0.915276851234156,-1.6934853510871,-3.52658771374832,2.66741426453637,5.99451989839367,5.35969007640955,10.881648438414
0.920613742494997,-1.67917355948187,-3.49444116498222,2.69588518198597,6.05230162152999,5.30970877048257,10.7718878780945
0.925950633755837,-1.66471053568081,-3.46198780923727,2.72408811864303,6.10949494048817,5.25926508279373,10.6611455894346
0.931287525016677,-1.65009771643007,-3.42923080069742,2.75202061980712,6.16609464185231,5.20836388496477,10.5494313156779
