x1,y1
86.04302151,0.604274634
86.54327164,0.602114727
87.04352176,0.599956855
87.54377189,0.597801027
88.04402201,0.595647252
88.54427214,0.593495539
89.04452226,0.591345898
89.54477239,0.58919834
90.04502251,0.587052872
90.54527264,0.584909505
91.04552276,0.582768249
91.54577289,0.580629113
92.04602301,0.578492108
92.54627314,0.576357242
93.04652326,0.574224526
93.54677339,0.57209397
94.04702351,0.569965584
94.54727364,0.567839377
95.04752376,0.565715361
95.54777389,0.563593544
96.04802401,0.561473938
96.54827414,0.559356552
97.04852426,0.557241397
97.54877439,0.555128483
98.04902451,0.55301782
98.54927464,0.55090942
99.04952476,0.548803291
99.54977489,0.546699445
100.050025,0.544597893
100.5502751,0.542498644
101.0505253,0.54040171
101.5507754,0.538307102
102.0510255,0.536214829
102.5512756,0.534124904
103.0515258,0.532037336
103.5517759,0.529952137
104.052026,0.527869317
104.5522761,0.525788888
105.0525263,0.523710861
105.5527764,0.521635246
106.0530265,0.519562055
106.5532766,0.517491299
107.0535268,0.515422989
107.5537769,0.513357137
108.054027,0.511293754
108.5542771,0.509232851
109.0545273,0.50717444
109.5547774,0.505118532
110.0550275,0.503065139
110.5552776,0.501014271
111.0555278,0.498965942
111.5557779,0.496920163
112.056028,0.494876944
112.5562781,0.492836299
113.0565283,0.490798238
113.5567784,0.488762774
114.0570285,0.486729919
114.5572786,0.484699684
115.0575288,0.482672082
115.5577789,0.480647124
116.058029,0.478624823
116.5582791,0.476605191
117.0585293,0.47458824
117.5587794,0.472573983
118.0590295,0.470562431
118.5592796,0.468553596
119.0595298,0.466547493
119.5597799,0.464544132
120.06003,0.462543526
120.5602801,0.460545688
121.0605303,0.45855063
121.5607804,0.456558365
122.0610305,0.454568906
122.5612806,0.452582266
123.0615308,0.450598456
123.5617809,0.44861749
124.062031,0.446639382
124.5622811,0.444664143
125.0625313,0.442691787
125.5627814,0.440722326
126.0630315,0.438755775
126.5632816,0.436792145
127.0635318,0.43483145
127.5637819,0.432873704
128.064032,0.430918919
128.5642821,0.428967109
129.0645323,0.427018287
129.5647824,0.425072467
130.0650325,0.423129662
130.5652826,0.421189885
131.0655328,0.419253151
131.5657829,0.417319472
132.066033,0.415388862
